"rm_id","rm_name","dt","n_baseline","n_crisis","percent_change","pct_estimated"
"92635248B87016090447008","Likhu","2026-09-04_0800",518.0,527.0,1.88,0.0
"92635248B87016090447008","Likhu","2026-09-04_1600",677.0,742.0,9.61,0.0
"92635248B87016090447008","Likhu","2026-09-05_0000",785.0,901.0,14.76,0.0
"92635248B87016090447008","Likhu","2026-09-05_0800",515.0,542.0,5.3,0.0
"92635248B87016090447008","Likhu","2026-09-05_1600",676.0,742.0,9.69,0.0
"92635248B87016090447008","Likhu","2026-09-06_0000",758.0,799.0,5.3,0.0
"92635248B87016090447008","Likhu","2026-09-06_0800",504.0,418.0,-17.04,0.0
"92635248B87016090447008","Likhu","2026-09-06_1600",658.0,684.0,4.0,0.0
"92635248B88481679786319","Parbati Kunda","2026-08-26_0000",160.0,93.0,-41.68,0.0
"92635248B88481679786319","Parbati Kunda","2026-08-26_1600",93.0,25.0,-72.82,0.0
"92635248B88481679786319","Parbati Kunda","2026-08-27_0000",185.0,81.0,-56.41,0.0
"92635248B88481679786319","Parbati Kunda","2026-08-27_0800",110.0,62.0,-43.56,0.0
"92635248B88481679786319","Parbati Kunda","2026-08-27_1600",133.0,93.0,-29.5,0.0
"92635248B88481679786319","Parbati Kunda","2026-08-28_0000",202.0,141.0,-30.25,0.0
"92635248B88481679786319","Parbati Kunda","2026-08-28_0800",129.0,63.0,-51.04,0.0
"92635248B88481679786319","Parbati Kunda","2026-08-28_1600",149.0,108.0,-27.22,0.0
"92635248B88481679786319","Parbati Kunda","2026-08-29_0000",194.0,131.0,-32.69,0.0
"92635248B88481679786319","Parbati Kunda","2026-08-29_0800",72.0,47.0,-34.46,0.0
"92635248B88481679786319","Parbati Kunda","2026-08-29_1600",200.0,140.0,-30.04,0.0
"92635248B88481679786319","Parbati Kunda","2026-08-30_0000",229.0,166.0,-27.69,0.0
"92635248B88481679786319","Parbati Kunda","2026-08-30_0800",72.0,42.0,-40.68,0.0
"92635248B88481679786319","Parbati Kunda","2026-08-30_1600",183.0,128.0,-30.21,0.0
"92635248B88481679786319","Parbati Kunda","2026-08-31_0000",215.0,182.0,-15.32,0.0
"92635248B88481679786319","Parbati Kunda","2026-08-31_0800",132.0,92.0,-30.29,0.0
"92635248B88481679786319","Parbati Kunda","2026-08-31_1600",203.0,188.0,-7.06,0.0
"92635248B88481679786319","Parbati Kunda","2026-09-01_0000",268.0,241.0,-10.07,0.0
"92635248B88481679786319","Parbati Kunda","2026-09-01_0800",169.0,172.0,1.77,0.0
"92635248B88481679786319","Parbati Kunda","2026-09-01_1600",246.0,238.0,-3.16,0.0
"92635248B88481679786319","Parbati Kunda","2026-09-02_0000",276.0,266.0,-3.61,0.0
"92635248B88481679786319","Parbati Kunda","2026-09-02_0800",153.0,153.0,-0.18,0.0
"92635248B88481679786319","Parbati Kunda","2026-09-02_1600",246.0,259.0,5.3,0.0
"92635248B88481679786319","Parbati Kunda","2026-09-03_0000",267.0,258.0,-3.2,0.0
"92635248B88481679786319","Parbati Kunda","2026-09-03_0800",166.0,175.0,5.44,0.0
"92635248B88481679786319","Parbati Kunda","2026-09-03_1600",199.0,194.0,-2.55,0.0
"92635248B88481679786319","Parbati Kunda","2026-09-04_0000",318.0,292.0,-8.26,0.0
"92635248B88481679786319","Parbati Kunda","2026-09-04_0800",151.0,147.0,-3.23,0.0
"92635248B88481679786319","Parbati Kunda","2026-09-04_1600",255.0,279.0,9.06,0.0
"92635248B88481679786319","Parbati Kunda","2026-09-05_0000",255.0,248.0,-2.67,0.0
"92635248B88481679786319","Parbati Kunda","2026-09-05_0800",146.0,124.0,-15.66,0.0
"92635248B88481679786319","Parbati Kunda","2026-09-05_1600",175.0,190.0,8.56,0.0
"92635248B88481679786319","Parbati Kunda","2026-09-06_0000",274.0,234.0,-14.35,0.0
"92635248B88481679786319","Parbati Kunda","2026-09-06_0800",164.0,153.0,-6.44,0.0
"92635248B88481679786319","Parbati Kunda","2026-09-06_1600",209.0,149.0,-28.81,0.0
"92635248B93894813806429","Melamchi","2026-08-26_0000",1243.0,1381.0,11.12,0.0
"92635248B93894813806429","Melamchi","2026-08-26_0800",764.0,809.0,5.88,0.0
"92635248B93894813806429","Melamchi","2026-08-26_1600",1068.0,1192.0,11.58,0.0
"92635248B93894813806429","Melamchi","2026-08-27_0000",1252.0,1343.0,7.28,0.0
"92635248B93894813806429","Melamchi","2026-08-27_0800",774.0,765.0,-1.27,0.0
"92635248B93894813806429","Melamchi","2026-08-27_1600",1073.0,1007.0,-6.19,0.0
"92635248B93894813806429","Melamchi","2026-08-28_0000",1213.0,1361.0,12.21,0.0
"92635248B93894813806429","Melamchi","2026-08-28_0800",783.0,826.0,5.54,0.0
"92635248B93894813806429","Melamchi","2026-08-28_1600",1068.0,1134.0,6.23,0.0
"92635248B93894813806429","Melamchi","2026-08-29_0000",1260.0,1378.0,9.33,0.0
"92635248B93894813806429","Melamchi","2026-08-29_0800",757.0,691.0,-8.8,0.0
"92635248B93894813806429","Melamchi","2026-08-29_1600",1088.0,1178.0,8.21,0.0
"92635248B93894813806429","Melamchi","2026-08-30_0000",1202.0,1316.0,9.52,0.0
"92635248B93894813806429","Melamchi","2026-08-30_0800",725.0,753.0,3.88,0.0
"92635248B93894813806429","Melamchi","2026-08-30_1600",1057.0,1086.0,2.8,0.0
"92635248B93894813806429","Melamchi","2026-08-31_0000",1247.0,1305.0,4.64,0.0
"92635248B93894813806429","Melamchi","2026-08-31_0800",739.0,663.0,-10.23,0.0
"92635248B93894813806429","Melamchi","2026-08-31_1600",1048.0,1094.0,4.37,0.0
"92635248B93894813806429","Melamchi","2026-09-01_0000",1224.0,1320.0,7.8,0.0
"92635248B93894813806429","Melamchi","2026-09-01_0800",747.0,690.0,-7.61,0.0
"92635248B93894813806429","Melamchi","2026-09-01_1600",1040.0,1086.0,4.5,0.0
"92635248B93894813806429","Melamchi","2026-09-02_0000",1243.0,1285.0,3.37,0.0
"92635248B93894813806429","Melamchi","2026-09-02_0800",763.0,748.0,-2.01,0.0
"92635248B93894813806429","Melamchi","2026-09-02_1600",1036.0,1082.0,4.42,0.0
"92635248B93894813806429","Melamchi","2026-09-03_0000",1252.0,1292.0,3.21,0.0
"92635248B93894813806429","Melamchi","2026-09-03_0800",751.0,673.0,-10.32,0.0
"92635248B93894813806429","Melamchi","2026-09-03_1600",1063.0,1095.0,3.04,0.0
"92635248B93894813806429","Melamchi","2026-09-04_0000",1226.0,1297.0,5.78,0.0
"92635248B93894813806429","Melamchi","2026-09-04_0800",780.0,722.0,-7.47,0.0
"92635248B93894813806429","Melamchi","2026-09-04_1600",1071.0,1097.0,2.36,0.0
"92635248B93894813806429","Melamchi","2026-09-05_0000",1232.0,1275.0,3.51,0.0
"92635248B93894813806429","Melamchi","2026-09-05_0800",746.0,681.0,-8.63,0.0
"92635248B93894813806429","Melamchi","2026-09-05_1600",1067.0,1081.0,1.28,0.0
"92635248B93894813806429","Melamchi","2026-09-06_0000",1191.0,1249.0,4.9,0.0
"92635248B93894813806429","Melamchi","2026-09-06_0800",725.0,665.0,-8.32,0.0
"92635248B93894813806429","Melamchi","2026-09-06_1600",1047.0,1057.0,0.95,0.0
